Nodes,AvgAct,RNA_input,mofa_weights,feature_weights,NodeType
Enzyme1566__MECR,-0.44857197341344746,NA,NA,NA,0
Enzyme1566__PECR,-0.44857197341344746,NA,NA,NA,0
Enzyme1571__HK2,-0.43471651193907995,NA,NA,NA,0
Enzyme158__SLC27A5,0.9612813954435829,NA,NA,NA,0
Enzyme1584__PFKL_reverse,0.4701015447554123,NA,NA,NA,0
Enzyme1585__PFKL_reverse,0.989936262952923,NA,NA,NA,0
Enzyme1587__IDH1,-0.5983691022640124,NA,NA,NA,0
Enzyme1587__IDH1_reverse,-1.8701025280077548,NA,NA,NA,0
Enzyme1587__IDH2,-0.5983691022640124,NA,NA,NA,0
Enzyme1587__IDH2_reverse,-1.8701025280077548,NA,NA,NA,0
Enzyme1596__RRM2B_RRM1_RRM2,-0.7370852398671093,NA,NA,NA,0
Enzyme1597__RRM2B_RRM1_RRM2,-0.6294958501040598,NA,NA,NA,0
Enzyme1625__MECR_reverse,-0.2848109565629969,NA,NA,NA,0
Enzyme1625__PECR_reverse,-0.2848109565629969,NA,NA,NA,0
Enzyme1662__SGPL1,0.3251060512677763,NA,NA,NA,0
Enzyme167000002__SLC25A10,-0.537078802585952,NA,NA,NA,0
Enzyme168700002__SLC25A1,-1.870102528007753,NA,NA,NA,0
Enzyme168800001__SLC25A1,-2.950161092601842,NA,NA,NA,0
Enzyme17300002__SLC38A2,-2.4839997960882783,NA,NA,NA,0
Enzyme17500002__SLC25A12,-0.6432570598367405,NA,NA,NA,0
Enzyme17500002__SLC25A13,-0.6432570598367405,NA,NA,NA,0
Enzyme1776__orphanReacr1468,-0.3368869031324272,NA,NA,NA,0
Enzyme1785__ABCA1,0.21080352059246943,NA,NA,NA,0
Enzyme1786__ABCA1,0.37619666612797076,NA,NA,NA,0
Enzyme220500001__SLC25A1,-2.9501610926018387,NA,NA,NA,0
Enzyme220600001__SLC25A1,-1.870102528007753,NA,NA,NA,0
Enzyme220700002__SLC25A1,-1.9399237026005558,NA,NA,NA,0
Enzyme220800002__SLC25A1,-2.950161092601842,NA,NA,NA,0
Enzyme221400002__SLC25A1,-2.950161092601842,NA,NA,NA,0
Enzyme221500003__SLC25A1,-1.8701025280077548,NA,NA,NA,0
Enzyme221700003__SLC25A1,-1.8701025280077548,NA,NA,NA,0
Enzyme221900002__SLC25A1,-1.8701025280077548,NA,NA,NA,0
Enzyme2327__ACOX1,-0.5616825940969119,NA,NA,NA,0
Enzyme2327__ACOX1_reverse,-0.588606930367728,NA,NA,NA,0
Enzyme233__ATP2B1,0.2640590146430171,NA,NA,NA,0
Enzyme233__ATP2B4,0.2640590146430171,NA,NA,NA,0
Enzyme241__CDIPT_reverse,-1.551300943364025,NA,NA,NA,0
Enzyme243__CDS1,-1.2529160426292083,NA,NA,NA,0
Enzyme243__CDS2,-1.2529160426292083,NA,NA,NA,0
Enzyme250__CHDH,-0.5616825940969119,NA,NA,NA,0
Enzyme255__orphanReacCHSTEROLt3,1.4345910894971619,NA,NA,NA,0
Enzyme2551__ACADVL_HADHA,-0.5616825940969119,NA,NA,NA,0
Enzyme2557__ACADVL_HADHA_HADHB,-0.5616825940969119,NA,NA,NA,0
Enzyme2558__ACADVL_HADHA,-0.5616825940969119,NA,NA,NA,0
Enzyme2560__ACADVL_HADHA_HADHB,-0.5616825940969119,NA,NA,NA,0
Enzyme2561__ACADVL_HADHA_HADHB,-0.5616825940969119,NA,NA,NA,0
Enzyme2568__ACADVL_HADHA_HADHB,-0.5616825940969119,NA,NA,NA,0
Enzyme2571__ACADVL_HADHA,-0.5616825940969119,NA,NA,NA,0
Enzyme2583__ACADVL,-0.5616825940969119,NA,NA,NA,0
Enzyme2595__ACADM_ECHS1,-0.5616825940969119,NA,NA,NA,0
Enzyme2596__ACADM_ECHS1_HADH_ACAA2,-0.5616825940969119,NA,NA,NA,0
Enzyme2598__ACADM_ECHS1_HADH_ACAA2,-0.5616825940969119,NA,NA,NA,0
Enzyme2600__ACADS_ECHS1_HADH_ACAA2,-0.5616825940969119,NA,NA,NA,0
Enzyme2607__ACADM_ECHS1_HADH_ACAA2,-0.5616825940969119,NA,NA,NA,0
Enzyme2608__ACADM_ECHS1_HADH_ACAA2,-0.5616825940969119,NA,NA,NA,0
Enzyme2611__ACADM_ECHS1_HADH_ACAA2,-0.5616825940969119,NA,NA,NA,0
Enzyme2616__ACADVL_HADHA_HADHB,-0.5616825940969119,NA,NA,NA,0
Enzyme2619__ACADVL_HADHA,-0.5616825940969119,NA,NA,NA,0
Enzyme2621__ACADVL_HADHA_HADHB,-0.5616825940969119,NA,NA,NA,0
Enzyme2627__ACADVL_HADHA_HADHB,-0.5616825940969119,NA,NA,NA,0
Enzyme2629__ACADVL_HADHA_HADHB,-0.5616825940969119,NA,NA,NA,0
Enzyme2630__ACADVL_HADHA,-0.5616825940969119,NA,NA,NA,0
Enzyme2636__ACADVL_HADHA_HADHB,-0.5616825940969119,NA,NA,NA,0
Enzyme2637__ACADVL_HADHA_HADHB,-0.5616825940969119,NA,NA,NA,0
Enzyme2648__ACADVL_HADHA_HADHB,-0.5616825940969119,NA,NA,NA,0
Enzyme2659__ACADVL_HADHA,-0.5616825940969119,NA,NA,NA,0
Enzyme2672__ACADVL_HADHA,-0.5616825940969119,NA,NA,NA,0
Enzyme2692__ACADVL,-0.5616825940969119,NA,NA,NA,0
Enzyme2730__orphanReacAHCYStm,0.9139949198307936,NA,NA,NA,0
Enzyme2741__ACADVL,-0.5616825940969119,NA,NA,NA,0
Enzyme2743__orphanReacG3PDm,-0.5616825940969119,NA,NA,NA,0
Enzyme275800002__orphanReacKt3r,2.226954162710955,NA,NA,NA,0
Enzyme303__orphanReacCTPtn_reverse,-0.92475964123439,NA,NA,NA,0
Enzyme334__DGKA,-2.1964991599154247,NA,NA,NA,0
Enzyme334__DGKD,-2.1964991599154247,NA,NA,NA,0
Enzyme334__DGKH,-2.1964991599154247,NA,NA,NA,0
Enzyme334__DGKQ,-2.1964991599154247,NA,NA,NA,0
Enzyme334__DGKZ,-2.1964991599154247,NA,NA,NA,0
Enzyme3584__orphanReacCA2t,0.3561543664697978,NA,NA,NA,0
Enzyme3634__GAD1,-2.2770275019895414,NA,NA,NA,0
Enzyme3636__GOT1_reverse,-0.5691226845637944,NA,NA,NA,0
Enzyme3655__CTPS2,-0.92475964123439,NA,NA,NA,0
Enzyme3656__CTPS2,-0.64325705983674,NA,NA,NA,0
Enzyme3711__IMPDH2,0.064159478611929055,NA,NA,NA,0
Enzyme3753__IDH1,-0.5983691022640123,NA,NA,NA,0
Enzyme3753__IDH1_reverse,-1.870102528007753,NA,NA,NA,0
Enzyme3753__IDH2,-0.5983691022640123,NA,NA,NA,0
Enzyme3753__IDH2_reverse,-1.870102528007753,NA,NA,NA,0
Enzyme3765__RRM2B,-0.9247596412343833,NA,NA,NA,0
Enzyme3766__RRM2B,-0.9247596412343831,NA,NA,NA,0
Enzyme3767__RRM2B,-1.401963963261792,NA,NA,NA,0
Enzyme3771__RPE_reverse,1.1535406110465094,NA,NA,NA,0
Enzyme3777__TALDO1,1.1439887445300332,NA,NA,NA,0
Enzyme3777__TALDO1_reverse,0.8453997115314313,NA,NA,NA,0
Enzyme3779__NT5C,1.4594331684953772,NA,NA,NA,0
Enzyme3779__NT5C2,1.4594331684953772,NA,NA,NA,0
Enzyme3779__NT5C3A,1.4594331684953772,NA,NA,NA,0
Enzyme3779__NT5E,1.4594331684953772,NA,NA,NA,0
Enzyme3782__TKT,0.8453997115314313,NA,NA,NA,0
Enzyme3782__TKT_reverse,0.6740853535122424,NA,NA,NA,0
Enzyme3800__ACYP1,-1.8911321854330618,NA,NA,NA,0
Enzyme3800__ACYP2,-1.8911321854330618,NA,NA,NA,0
Enzyme3800__RWDD2A,-1.8911321854330618,NA,NA,NA,0
Enzyme3816__IMPA1,-1.551300943364025,NA,NA,NA,0
Enzyme3816__IMPA2,-1.551300943364025,NA,NA,NA,0
Enzyme3816__MTMR1,-1.551300943364025,NA,NA,NA,0
Enzyme3816__MTMR2,-1.551300943364025,NA,NA,NA,0
Enzyme3825__ACO1,-1.870102528007753,NA,NA,NA,0
Enzyme3825__ACO1_reverse,-2.9501610926018387,NA,NA,NA,0
Enzyme3825__IREB2,-1.870102528007753,NA,NA,NA,0
Enzyme3825__IREB2_reverse,-2.9501610926018387,NA,NA,NA,0
Enzyme3878__orphanReacGLUTACOAm,-0.5616825940969119,NA,NA,NA,0
Enzyme4351__GPX1,0.8893867764122256,NA,NA,NA,0
Enzyme4355__NEU3,0.29077666749850994,NA,NA,NA,0
Enzyme4373__NEU3,0.29077666749850994,NA,NA,NA,0
Enzyme4425__DHCR24,1.4345910894971605,NA,NA,NA,0
Enzyme443__orphanReacDUDPtn_reverse,-1.401963963261792,NA,NA,NA,0
Enzyme4449__HDLBP,0.6535538867048104,NA,NA,NA,0
Enzyme4449__NPC1,0.6535538867048104,NA,NA,NA,0
Enzyme4506__SCD,-0.397598258636253,NA,NA,NA,0
Enzyme4600__ACAD9,-0.5616825940969119,NA,NA,NA,0
Enzyme4600__ACADM,-0.5616825940969119,NA,NA,NA,0
Enzyme4600__ACADVL,-0.5616825940969119,NA,NA,NA,0
Enzyme4611__ACAD9,-0.5616825940969119,NA,NA,NA,0
Enzyme4611__ACADM,-0.5616825940969119,NA,NA,NA,0
Enzyme4611__ACADVL,-0.5616825940969119,NA,NA,NA,0
Enzyme4612__ACAD9,-0.5616825940969119,NA,NA,NA,0
Enzyme4612__ACADM,-0.5616825940969119,NA,NA,NA,0
Enzyme4613__ACAD9,-0.5616825940969119,NA,NA,NA,0
Enzyme4613__ACADM,-0.5616825940969119,NA,NA,NA,0
Enzyme4613__ACADVL,-0.5616825940969119,NA,NA,NA,0
Enzyme4617__ACAD9,-0.5616825940969119,NA,NA,NA,0
Enzyme4617__ACADM,-0.5616825940969119,NA,NA,NA,0
Enzyme4617__ACADVL,-0.5616825940969119,NA,NA,NA,0
Enzyme4626__ACAD9,-0.5616825940969119,NA,NA,NA,0
Enzyme4626__ACADM,-0.5616825940969119,NA,NA,NA,0
Enzyme463__ETFB_ETFA,-0.588606930367728,NA,NA,NA,0
Enzyme4634__ACAD9,-0.5616825940969119,NA,NA,NA,0
Enzyme4634__ACADM,-0.5616825940969119,NA,NA,NA,0
Enzyme4634__ACADVL,-0.5616825940969119,NA,NA,NA,0
Enzyme4640__ACAD9,-0.5616825940969119,NA,NA,NA,0
Enzyme4640__ACADM,-0.5616825940969119,NA,NA,NA,0
Enzyme4640__ACADVL,-0.5616825940969119,NA,NA,NA,0
Enzyme4646__ACAD9,-0.5616825940969119,NA,NA,NA,0
Enzyme4646__ACADM,-0.5616825940969119,NA,NA,NA,0
Enzyme4646__ACADVL,-0.5616825940969119,NA,NA,NA,0
Enzyme4647__ACAD9,-0.5616825940969119,NA,NA,NA,0
Enzyme4647__ACADM,-0.5616825940969119,NA,NA,NA,0
Enzyme4647__ACADVL,-0.5616825940969119,NA,NA,NA,0
Enzyme4649__ACAD9,-0.5616825940969119,NA,NA,NA,0
Enzyme4649__ACADM,-0.5616825940969119,NA,NA,NA,0
Enzyme4649__ACADVL,-0.5616825940969119,NA,NA,NA,0
Enzyme465__CHKA,0.3251060512677763,NA,NA,NA,0
Enzyme4653__ACAD9,-0.5616825940969119,NA,NA,NA,0
Enzyme4653__ACADM,-0.5616825940969119,NA,NA,NA,0
Enzyme4653__ACADVL,-0.5616825940969119,NA,NA,NA,0
Enzyme4687__ACAD9,-0.5616825940969119,NA,NA,NA,0
Enzyme4687__ACADM,-0.5616825940969119,NA,NA,NA,0
Enzyme4687__ACADVL,-0.5616825940969119,NA,NA,NA,0
Enzyme4760__AKR1B1,1.3440205873386855,NA,NA,NA,0
Enzyme4760__AKR1B1_reverse,0.5963439167992235,NA,NA,NA,0
Enzyme4788__KMT5A,0.9139949198307928,NA,NA,NA,0
Enzyme4789__ASH1L,0.9139949198307928,NA,NA,NA,0
Enzyme4789__DOT1L,0.9139949198307928,NA,NA,NA,0
Enzyme4789__EHMT1,0.9139949198307928,NA,NA,NA,0
Enzyme4789__EHMT2,0.9139949198307928,NA,NA,NA,0
Enzyme4789__KMT2A,0.9139949198307928,NA,NA,NA,0
Enzyme4789__KMT2B,0.9139949198307928,NA,NA,NA,0
Enzyme4789__KMT2C,0.9139949198307928,NA,NA,NA,0
Enzyme4789__KMT2D,0.9139949198307928,NA,NA,NA,0
Enzyme4789__KMT2E,0.9139949198307928,NA,NA,NA,0
Enzyme4789__KMT5A,0.9139949198307928,NA,NA,NA,0
Enzyme4789__KMT5B,0.9139949198307928,NA,NA,NA,0
Enzyme4789__KMT5C,0.9139949198307928,NA,NA,NA,0
Enzyme4789__NSD1,0.9139949198307928,NA,NA,NA,0
Enzyme4789__SETD1A,0.9139949198307928,NA,NA,NA,0
Enzyme4789__SETD1B,0.9139949198307928,NA,NA,NA,0
Enzyme4789__SETD2,0.9139949198307928,NA,NA,NA,0
Enzyme4789__SETD7,0.9139949198307928,NA,NA,NA,0
Enzyme4789__SETDB1,0.9139949198307928,NA,NA,NA,0
Enzyme4789__SETMAR,0.9139949198307928,NA,NA,NA,0
Enzyme4789__SMYD3,0.9139949198307928,NA,NA,NA,0
Enzyme4789__SUV39H1,0.9139949198307928,NA,NA,NA,0
Enzyme4789__SUV39H2,0.9139949198307928,NA,NA,NA,0
Enzyme4818__PTEN,-1.6881776796800483,NA,NA,NA,0
Enzyme4822__GPI_reverse,0.5000130859762986,NA,NA,NA,0
Enzyme4823__GPI_reverse,0.5000130859762986,NA,NA,NA,0
Enzyme5471__GAD1,-1.8724947429178502,NA,NA,NA,0
Enzyme5507__AADAT,-0.552561567470253,NA,NA,NA,0
Enzyme5537__ACLY,-0.9663920106683952,NA,NA,NA,0
Enzyme5547__ACAD10,-0.5616825940969119,NA,NA,NA,0
Enzyme5547__ACAD11,-0.5616825940969119,NA,NA,NA,0
Enzyme5547__ACAD8,-0.5616825940969119,NA,NA,NA,0
Enzyme5547__ACAD9,-0.5616825940969119,NA,NA,NA,0
Enzyme5547__ACADM,-0.5616825940969119,NA,NA,NA,0
Enzyme5547__ACADS,-0.5616825940969119,NA,NA,NA,0
Enzyme5570__ADSL,-0.5370788025859516,NA,NA,NA,0
Enzyme559100002__SLC38A2,-0.7515810975535655,NA,NA,NA,0
Enzyme5592__GPT2,-0.64325705983674,NA,NA,NA,0
Enzyme5592__GPT2_reverse,-0.9246208688268253,NA,NA,NA,0
Enzyme563600003__SLC1A3,2.226954162710955,NA,NA,NA,0
Enzyme5692__CAT,0.9948732449834188,NA,NA,NA,0
Enzyme5697__CEPT1,-1.0694443928120894,NA,NA,NA,0
Enzyme5697__CHPT1,-1.0694443928120894,NA,NA,NA,0
Enzyme5698__CEPT1,-1.0694443928120894,NA,NA,NA,0
Enzyme5703__PCYT1A,-0.9247596412343907,NA,NA,NA,0
Enzyme5715__ABCA1,1.4345910894971605,NA,NA,NA,0
Enzyme5730__CMAS,-1.1886389555013785,NA,NA,NA,0
Enzyme576000002__SLC38A2,-0.3130717025269075,NA,NA,NA,0
Enzyme5761__GOT1_reverse,-0.613427748483483,NA,NA,NA,0
Enzyme5787__orphanReacDAGt_reverse,-0.8866610013362585,NA,NA,NA,0
Enzyme5801__SCD,-0.397598258636253,NA,NA,NA,0
Enzyme5810__DGAT1,-0.8866610013362585,NA,NA,NA,0
Enzyme5810__DGAT2,-0.8866610013362585,NA,NA,NA,0
Enzyme5813__DGUOK,-0.1783348683453306,NA,NA,NA,0
Enzyme5890__BPGM,-0.5267925407958635,NA,NA,NA,0
Enzyme5890__PGAM1,-0.5267925407958635,NA,NA,NA,0
Enzyme5890__PGAM2,-0.5267925407958635,NA,NA,NA,0
Enzyme5896__orphanReacDTTPtn_reverse,-1.8430694350260204,NA,NA,NA,0
Enzyme5900__DUT,0.5786478272951343,NA,NA,NA,0
Enzyme6085__ACADM,-0.2848109565629969,NA,NA,NA,0
Enzyme6085__ACADS,-0.2848109565629969,NA,NA,NA,0
Enzyme6086__ACADM,-0.2848109565629969,NA,NA,NA,0
Enzyme6088__ACADM,-0.5616825940969119,NA,NA,NA,0
Enzyme6088__ACADS,-0.5616825940969119,NA,NA,NA,0
Enzyme6089__ACADM,-0.2848109565629969,NA,NA,NA,0
Enzyme6096__ACADM,-0.2848109565629969,NA,NA,NA,0
Enzyme6106__ACADM,-0.5616825940969119,NA,NA,NA,0
Enzyme6106__ACADS,-0.5616825940969119,NA,NA,NA,0
Enzyme6109__ACADM,-0.5616825940969119,NA,NA,NA,0
Enzyme6109__ACADS,-0.5616825940969119,NA,NA,NA,0
Enzyme6112__ACADM,-0.5616825940969119,NA,NA,NA,0
Enzyme6112__ACADS,-0.5616825940969119,NA,NA,NA,0
Enzyme6133__NME1,-1.5933429898182823,NA,NA,NA,0
Enzyme616500001__SLC25A1,-2.9501610926018387,NA,NA,NA,0
Enzyme616600001__SLC25A1,-1.870102528007753,NA,NA,NA,0
Enzyme616700002__SLC25A1,-2.9501610926018387,NA,NA,NA,0
Enzyme616800001__SLC25A1,-1.870102528007753,NA,NA,NA,0
Enzyme617500002__SLC25A1,-1.9399237026005558,NA,NA,NA,0
Enzyme617600002__SLC25A1,-1.9399237026005558,NA,NA,NA,0
Enzyme618000003__SLC25A1,-2.950161092601842,NA,NA,NA,0
Enzyme618100002__SLC25A1,-1.8701025280077548,NA,NA,NA,0
Enzyme619000002__SLC25A1,-1.870102528007753,NA,NA,NA,0
Enzyme619100002__SLC25A1,-1.9399237026005558,NA,NA,NA,0
Enzyme6197__ACADM,-0.5616825940969119,NA,NA,NA,0
Enzyme6197__ACADM_reverse,-0.588606930367728,NA,NA,NA,0
Enzyme6198__ACADM,-0.5616825940969119,NA,NA,NA,0
Enzyme6198__ACADM_reverse,-0.588606930367728,NA,NA,NA,0
Enzyme6222__ACOX1,-0.5616825940969119,NA,NA,NA,0
Enzyme6222__ACOX1_reverse,-0.588606930367728,NA,NA,NA,0
Enzyme6248__PLD2,-1.551300943364025,NA,NA,NA,0
Enzyme6248__PLD2_reverse,-1.6881776796800483,NA,NA,NA,0
Enzyme6396__ACADM,-0.5616825940969119,NA,NA,NA,0
Enzyme6396__ACOX1,-0.5616825940969119,NA,NA,NA,0
Enzyme6403__ECHS1_HADH_ACAA2,-0.2848109565629969,NA,NA,NA,0
Enzyme6405__ACADM,-0.5616825940969119,NA,NA,NA,0
Enzyme6409__ACADM_ECHS1_HADH_ACAA2,-0.5616825940969119,NA,NA,NA,0
Enzyme6508__ACADVL_HADHA_HADHB,-0.5616825940969119,NA,NA,NA,0
Enzyme6510__ETFB_ETFA,-0.588606930367728,NA,NA,NA,0
Enzyme6510__ETFDH_ETFB_ETFA,-0.588606930367728,NA,NA,NA,0
Enzyme6516__ACADVL_HADHA,-0.5616825940969119,NA,NA,NA,0
Enzyme6517__ACADVL_HADHA_HADHB,-0.5616825940969119,NA,NA,NA,0
Enzyme6526__ACADVL_HADHA_HADHB,-0.5616825940969119,NA,NA,NA,0
Enzyme6528__ACADVL_HADHA_HADHB,-0.5616825940969119,NA,NA,NA,0
Enzyme6544__ACADVL,-0.5616825940969119,NA,NA,NA,0
Enzyme6553__ABCA1,0.6535538867048104,NA,NA,NA,0
Enzyme6554__ACADS_ECHS1_HADH_ACAA2,-0.5616825940969119,NA,NA,NA,0
Enzyme6561__ACADM_ECHS1_HADH_ACAA2,-0.5616825940969119,NA,NA,NA,0
Enzyme6562__ACADM_ECHS1_HADH_ACAA2,-0.5616825940969119,NA,NA,NA,0
Enzyme6576__ACADM,-0.5616825940969119,NA,NA,NA,0
Enzyme6582__ACADVL_HADHA_HADHB,-0.5616825940969119,NA,NA,NA,0
Enzyme661__ACADM,-0.2848109565629969,NA,NA,NA,0
Enzyme661__ACADS,-0.2848109565629969,NA,NA,NA,0
Enzyme6632__SLC27A4,0.11969584506791298,NA,NA,NA,0
Enzyme664__ACADM,-0.2848109565629969,NA,NA,NA,0
Enzyme664__ACADS,-0.2848109565629969,NA,NA,NA,0
Enzyme665__ACADM,-0.2848109565629969,NA,NA,NA,0
Enzyme666__ACADM,-0.2848109565629969,NA,NA,NA,0
Enzyme667__ACADM,-0.2848109565629969,NA,NA,NA,0
Enzyme668__ACADM,-0.2848109565629969,NA,NA,NA,0
Enzyme668__ACADS,-0.2848109565629969,NA,NA,NA,0
Enzyme669__ACADM,-0.5616825940969119,NA,NA,NA,0
Enzyme669__ACADS,-0.5616825940969119,NA,NA,NA,0
Enzyme671__ACADM,-0.5616825940969119,NA,NA,NA,0
Enzyme671__ACADS,-0.5616825940969119,NA,NA,NA,0
Enzyme673__ACADM,-0.2848109565629979,NA,NA,NA,0
Enzyme675__ACADM,-0.28481095656299726,NA,NA,NA,0
Enzyme72__orphanReacACALDtx,1.297081769155719,NA,NA,NA,0
Enzyme7220__CAD,-0.64325705983674,NA,NA,NA,0
Enzyme7222__GUK1,-0.9247596412343833,NA,NA,NA,0
Enzyme7283__GPI,-0.07332648955821927,NA,NA,NA,0
Enzyme7284__MIA3_reverse,-1.8911321854330618,NA,NA,NA,0
Enzyme7284__PGK1_reverse,-1.8911321854330618,NA,NA,NA,0
Enzyme7304__PGM1_reverse,0.0776462197312594,NA,NA,NA,0
Enzyme7304__PGM2_reverse,0.0776462197312594,NA,NA,NA,0
Enzyme7319__PSAT1,-1.7271109828050628,NA,NA,NA,0
Enzyme7325__RPIA,1.1535406110465094,NA,NA,NA,0
Enzyme7328__TKT,0.4604065521423935,NA,NA,NA,0
Enzyme7328__TKT_reverse,1.1439887445300332,NA,NA,NA,0
Enzyme73600001__SLC25A10,-0.537078802585952,NA,NA,NA,0
Enzyme73700002__SLC25A10,-0.537078802585952,NA,NA,NA,0
Enzyme738300002__SLC38A2,-0.09813612280829898,NA,NA,NA,0
Enzyme7542__FH,-0.9313803070603752,NA,NA,NA,0
Enzyme7544__G6PD_reverse,-0.43471651193907995,NA,NA,NA,0
Enzyme7546__GAPDH,-0.5821216317192611,NA,NA,NA,0
Enzyme7547__GFPT1,-0.64325705983674,NA,NA,NA,0
Enzyme7549__GLUL,-0.09813612280829898,NA,NA,NA,0
Enzyme7574__HK2,-0.43471651193907995,NA,NA,NA,0
Enzyme7575__BCAT1_reverse,-0.28030241430932246,NA,NA,NA,0
Enzyme7578__MPI_reverse,0.5000130859762985,NA,NA,NA,0
Enzyme7608__IDH1,-0.552561567470253,NA,NA,NA,0
Enzyme7681__GNPDA1,-0.3801377899560617,NA,NA,NA,0
Enzyme7681__GNPDA2,-0.3801377899560617,NA,NA,NA,0
Enzyme7704__HK2,-0.07332648955821927,NA,NA,NA,0
Enzyme7717__ACOT1,-0.2339466289856325,NA,NA,NA,0
Enzyme7717__ACOT2,-0.2339466289856325,NA,NA,NA,0
Enzyme7717__ACOT7,-0.2339466289856325,NA,NA,NA,0
Enzyme7725__orphanReacTD2GLTRCOAm,-0.5616825940969119,NA,NA,NA,0
Enzyme7779__ABCA1,0.5116141637257986,NA,NA,NA,0
Enzyme7993__SPHK1,0.969218009830285,NA,NA,NA,0
Enzyme8039__ACAD9,-0.5616825940969119,NA,NA,NA,0
Enzyme8039__ACADM,-0.5616825940969119,NA,NA,NA,0
Enzyme8039__ACADVL,-0.5616825940969119,NA,NA,NA,0
Enzyme8044__ACAD9,-0.5616825940969119,NA,NA,NA,0
Enzyme8044__ACADM,-0.5616825940969119,NA,NA,NA,0
Enzyme8044__ACADVL,-0.5616825940969119,NA,NA,NA,0
Enzyme8049__orphanReacPHSGPL11c,0.3251060512677763,NA,NA,NA,0
Enzyme8125__ACADM,-0.5616825940969119,NA,NA,NA,0
Enzyme8252__ASH1L,0.9139949198307928,NA,NA,NA,0
Enzyme8252__DOT1L,0.9139949198307928,NA,NA,NA,0
Enzyme8252__EHMT1,0.9139949198307928,NA,NA,NA,0
Enzyme8252__EHMT2,0.9139949198307928,NA,NA,NA,0
Enzyme8252__KMT2A,0.9139949198307928,NA,NA,NA,0
Enzyme8252__KMT2B,0.9139949198307928,NA,NA,NA,0
Enzyme8252__KMT2C,0.9139949198307928,NA,NA,NA,0
Enzyme8252__KMT2D,0.9139949198307928,NA,NA,NA,0
Enzyme8252__KMT2E,0.9139949198307928,NA,NA,NA,0
Enzyme8252__KMT5A,0.9139949198307928,NA,NA,NA,0
Enzyme8252__KMT5B,0.9139949198307928,NA,NA,NA,0
Enzyme8252__KMT5C,0.9139949198307928,NA,NA,NA,0
Enzyme8252__NSD1,0.9139949198307928,NA,NA,NA,0
Enzyme8252__SETD1A,0.9139949198307928,NA,NA,NA,0
Enzyme8252__SETD1B,0.9139949198307928,NA,NA,NA,0
Enzyme8252__SETD2,0.9139949198307928,NA,NA,NA,0
Enzyme8252__SETD7,0.9139949198307928,NA,NA,NA,0
Enzyme8252__SETDB1,0.9139949198307928,NA,NA,NA,0
Enzyme8252__SETMAR,0.9139949198307928,NA,NA,NA,0
Enzyme8252__SMYD3,0.9139949198307928,NA,NA,NA,0
Enzyme8252__SUV39H1,0.9139949198307928,NA,NA,NA,0
Enzyme8252__SUV39H2,0.9139949198307928,NA,NA,NA,0
Enzyme8349__ACAD9,-0.5616825940969119,NA,NA,NA,0
Enzyme8349__ACADM,-0.5616825940969119,NA,NA,NA,0
Enzyme8349__ACADVL,-0.5616825940969119,NA,NA,NA,0
Enzyme8350__ACAD9,-0.5616825940969119,NA,NA,NA,0
Enzyme8350__ACADM,-0.5616825940969119,NA,NA,NA,0
Enzyme8350__ACADVL,-0.5616825940969119,NA,NA,NA,0
Enzyme8351__ACAD9,-0.5616825940969119,NA,NA,NA,0
Enzyme8351__ACADM,-0.5616825940969119,NA,NA,NA,0
Enzyme8357__ACAD9,-0.5616825940969119,NA,NA,NA,0
Enzyme8357__ACADM,-0.5616825940969119,NA,NA,NA,0
Enzyme8357__ACADVL,-0.5616825940969119,NA,NA,NA,0
Enzyme8361__ACAD9,-0.5616825940969119,NA,NA,NA,0
Enzyme8361__ACADM,-0.5616825940969119,NA,NA,NA,0
Enzyme8361__ACADVL,-0.5616825940969119,NA,NA,NA,0
Enzyme8363__ACAD9,-0.5616825940969119,NA,NA,NA,0
Enzyme8363__ACADM,-0.5616825940969119,NA,NA,NA,0
Enzyme8363__ACADVL,-0.5616825940969119,NA,NA,NA,0
Enzyme8366__ACAD9,-0.5616825940969119,NA,NA,NA,0
Enzyme8366__ACADM,-0.5616825940969119,NA,NA,NA,0
Enzyme8369__ACAD9,-0.5616825940969119,NA,NA,NA,0
Enzyme8369__ACADM,-0.5616825940969119,NA,NA,NA,0
Enzyme8385__ACAD9,-0.5616825940969119,NA,NA,NA,0
Enzyme8385__ACADM,-0.5616825940969119,NA,NA,NA,0
Enzyme8385__ACADVL,-0.5616825940969119,NA,NA,NA,0
Enzyme840800002__SLC25A12,-0.6432570598367405,NA,NA,NA,0
Enzyme840800002__SLC25A13,-0.6432570598367405,NA,NA,NA,0
Enzyme8423__P4HA1,-1.7268660271798357,NA,NA,NA,0
Enzyme8423__P4HA2,-1.7268660271798357,NA,NA,NA,0
Enzyme84500002__SLC38A2,-0.24558265833203072,NA,NA,NA,0
Enzyme8546__PTEN,-0.8866610013362587,NA,NA,NA,0
Enzyme863__GPX1,0.8893867764122256,NA,NA,NA,0
Enzyme863__PRDX1,0.8893867764122256,NA,NA,NA,0
Enzyme889__SLC27A5,0.7325434150456995,NA,NA,NA,0
Enzyme894800002__SLC25A10,-0.537078802585952,NA,NA,NA,0
Enzyme894900001__SLC25A10,-0.537078802585952,NA,NA,NA,0
Enzyme8967__GPD2,-0.5616825940969119,NA,NA,NA,0
Enzyme9058__GCLC_GCLM,-0.742966552316809,NA,NA,NA,0
Enzyme906400002__SLC25A12,-0.6432570598367405,NA,NA,NA,0
