source_original,score,level
HSF1,1.3831465128303846,0
HSP90AA1,-2.8185052846766756,1
HSP90AB1,-3.02874180434809,1
HSP90B1,0.5891184244764276,4
HSPA5,-1.0017939220988084,1
HSPA9,-0.4205574621164683,3
HSPB1,0.8232580259702625,1
HSPD1,0.8956159650420839,3
HTRA2,-2.444814601287203,3
HTT,0.874288971040219,2
HUWE1,-3.5498776776323777,1
ID1,-0.1595496141633614,0
ID2,1.178532606540616,0
ID3,-1.3213431304385674,0
IDH1,-0.8330620982247077,2
IDH2,-0.5883117509027569,2
IER3,-0.010644938587096975,2
IFIH1,1.7539314869085154,2
IFNAR1,3.22795718089024,2
IFNAR2,3.4010571707543225,1
IFNGR1,3.37658911747038,1
IGF1R,2.4078405576834747,2
IGF2,0.4337383659174534,2
IKBKB,-0.3095998403794294,1
IKBKE,2.73064169792554,1
IKBKG,2.3793919723799197,1
IL4R,1.5149169098866122,1
IL6,-1.1887013929850019,2
IL6R,1.23780608391249,1
IL6ST,-3.281482976795696,1
ILK,-0.15688755396356113,2
IMMT,-1.0916587112143832,3
IMPDH2,-0.39849300419452627,4
INCENP,-0.9817787331913237,2
INHBA,0.9412837984856369,2
INPPL1,-0.6049043912929043,2
INSR,0.8063812059413862,1
IQGAP1,-0.3227925070505476,1
IRAK1,1.23780608391249,1
IREB2,-1.4031921836009777,2
IRF1,1.9761059397526846,0
IRF3,1.184034452963914,0
IRF9,2.2500576348743624,2
IRS1,1.2291978990359613,2
IRS2,1.2195013136196893,2
ITCH,-0.1317087132261644,1
ITGA5,0.28988492337631294,2
ITGAV,1.6196563363693404,2
ITGB1,2.771106386154005,2
ITGB3,1.5495632206545191,2
ITGB4,2.4507794205248192,2
JAK1,3.4795738907136644,1
JDP2,-4.02971575705367,0
JUN,7.305008861819684,0
JUNB,1.1652853336942772,0
KAT2B,1.6823547346478012,1
KAT5,0.8185099045854937,0
KAT8,1.601050215689381,1
KCNIP3,-1.398645647671302,1
KDM1A,-1.601050215689381,1
KDM4C,3.02874180434809,1
KDM5B,-1.5675714085787404,0
KEAP1,-0.5039117919094934,1
KHDRBS1,0.7529714294015448,1
KHSRP,2.033334705947711,2
KIF4A,0.8208251026660445,4
KIF5B,0.03849116580509438,4
KIF7,-1.0506525549229235,1
KLC2,2.9882860057894223,5
KLF4,0.5643571761460884,0
KMT2A,-0.6923662764528103,0
KMT5A,1.601050215689381,1
KPNA2,0.40359672766195115,1
KRAS,-0.17400450194920247,1
KRIT1,0.6622400729694736,3
KRT18,-0.8587196433740433,3
KTN1,0.5237189424860019,5
L1CAM,0.060396346248376365,2
L3MBTL2,-0.40173198027385076,2
LAMC2,2.098587766302405,3
LAT,0.7342700153457092,2
LATS1,-0.15247560086437276,2
LATS2,-2.040633162404127,1
LDHA,-0.40228761125818163,2
LEF1,-0.6119611652462958,0
LIF,-2.4245427859938493,2
LIFR,1.1410880996795405,2
LMNA,-0.9208927484990467,6
LMTK2,-2.2053770831845148,2
LPIN1,-0.7981312539003086,4
LRIG1,0.09712667694013652,2
LRP1,0.4631328589122363,3
LYN,0.8063812059413862,1
MAD1L1,1.1602681689938283,4
MAD2L1,1.0505904867040692,3
MAF1,-0.11753278273163453,1
MALT1,1.1506875243083892,2
MAML1,1.0936662468040435,1
MAP1B,0.9875932621790796,2
MAP1LC3A,1.1693658483102063,3
MAP1LC3B,1.1693658483102063,3
MAP2K1,4.568677791583861,2
MAP2K2,0.18769844436704594,1
MAP2K3,2.921055533570065,2
MAP2K4,-0.06734105492108168,1
MAP2K5,0.9463796476296513,2
MAP2K7,2.5453454746523514,2
MAP3K1,1.257947058622574,1
MAP3K10,0.17400450194920247,1
MAP3K11,0.37912075199022777,2
MAP3K12,-0.17437783591916325,2
MAP3K14,2.002696530911864,1
MAP3K2,1.8699263422840806,2
MAP3K3,-0.06479377355609875,2
MAP3K4,-0.17437783591916325,2
MAP3K7,-0.7948443440417532,1
MAP4K2,0.7483082894952066,2
MAP4K3,2.038257745407163,2
MAP4K4,0.04760520639816486,2
MAP4K5,-0.19282230309674842,2
MAPK1,4.113807868594798,1
MAPK11,2.301143866709947,1
MAPK12,0.5747514350599474,1
MAPK13,0.6822628088131643,1
MAPK14,3.23045835562492,1
MAPK3,3.402891716361285,1
MAPK6,0.38223911103757896,1
MAPK7,1.5419850546449816,1
MAPK8,2.345643401081598,1
MAPK8IP1,-0.6856975681179571,1
MAPK8IP3,1.2557995028942484,2
MAPK9,2.474041669515283,1
MAPKAP1,0.58384186026267,2
MAPKAPK2,1.9197355896930686,1
MAPKAPK3,0.4454896083889273,2
MAPKAPK5,1.601050215689381,1
MAPRE1,0.8956159650420841,3
MARK2,-0.3521859649429422,2
MAVS,0.08759912045615571,1
MAX,-1.629468202856229,0
MCL1,-0.644431833056928,3
MCM7,1.2435197423252489,2
MDC1,-0.3939594891432709,1
MDH1,-1.0171491109903688,2
MDM2,0.6105522094356628,1
MDM4,-0.9246406630079101,1
MECOM,-2.4793067237745565,1
MECP2,-1.8639911051494582,0
MED1,-1.2706903555867946,1
MEF2C,1.2061295568947834,0
MEF2D,3.5739939056620402,0
MEIS2,1.0641622880587944,1
MET,0.643808579801893,1
2h3mv_c,-0.44666504115220457,4
2hiv_c,-0.23371250689526707,4
2octpencoa_m,0.08275262588348396,6
3mhis_c,-0.5834516236364166,2
4hexdtetcoa_m,-0.4170561427347213,4
4hexdtricoa_m,-0.4170561427347213,4
5eipencoa_m,-0.4170561427347213,4
5tedtricoa_m,-0.4170561427347213,4
cdpdag_hs_c,-1.0841988283439483,2
cdpdag_hs_m,-0.8001743578725063,4
CE0785_m,-0.4170561427347232,4
CE0849_m,-0.41705614273472363,4
CE2432_m,-0.4279197704208192,4
CE2433_m,-0.4279197704208198,4
CE2434_m,-0.42791977042081986,4
CE4798_m,-0.4170561427347232,4
CE4799_m,-0.42791977042081925,4
CE4807_m,-0.42791977042081925,4
CE4808_m,-0.4170561427347232,4
CE5253_c,1.4273687662227534,3
CE5253_l,2.580517235152013,5
crm_hs_c,-0.8001743578725055,4
dag_hs_c,-1.0841988283439472,2
dag_hs_e,-0.8001743578725055,4
dd5ecoa_m,-0.4170561427347213,4
dgmp_c,-0.5633115396875366,4
dgmp_m,-0.35957040376163824,2
ga2_hs_c,-0.765490460038164,2
galgluside_hs_c,-0.765490460038157,2
galgluside_hs_e,-0.1989753433100672,6
galgluside_hs_g,-0.5633115396875358,4
galgluside_hs_l,-0.5633115396875358,4
gam6p_c,-0.6865121020247849,4
gd1b_hs_e,-0.21754076245804557,4
gm3_hs_c,-0.299117920557377,2
gm3_hs_e,-0.21754076245804635,4
gt1b_hs_c,-0.765490460038164,2
gt1b_hs_e,-0.21754076245804657,4
HC01412_m,-0.3864049925281849,6
HC01415_m,-0.18187009207627836,6
HC02050_c,-0.5633115396875416,4
HC02051_c,-0.5633115396875417,4
HC02056_c,-0.765490460038164,2
HC02057_c,-0.765490460038164,2
hepcoa_m,-0.41705614273472313,4
hexddcoa_m,-0.41705614273472374,4
hexdtrcoa_m,-0.41705614273472374,4
Metab__Deoxyuridine_c,0.6084583397061456,0
Metab__Deoxycytidine_c,-0.26598368656609783,2
Metab__Deoxycytidine_m,-0.1929995027102737,4
Metab__Deoxycytidine_n,-0.1929995027102737,4
Metab__2-Ketoisovaleric acid_c,-0.320950390260015,2
Metab__Acetic acid_c,-0.22091734305003433,1
Metab__Adenosine_c,0.285988530848373,0
Metab__Adenosine_e,-0.3777866440701739,2
Metab__Adenosine_m,0.285988530848373,0
Metab__Ammonia_c,-0.7641288592350335,2
Metab__Ammonia_e,-0.5623007951993434,4
Metab__Creatine_c,-0.8708329449913778,2
Metab__Cholesterol_c,1.6379671707402261,0
Metab__Cholesterol_e,0.09075603395349076,2
Metab__Cholesterol_g,0.09075603395349076,2
Metab__cis-Aconitic acid_c,-1.0379333008617342,4
Metab__cis-Aconitic acid_m,-1.403192183600979,2
"Metab__2,4(1H,3H)-Pyrimidinedione, dihydro-_c",-0.1339747973398664,0
Metab__Dihydrothymine_c,-0.6858050821323728,6
Metab__Cytidine triphosphate_c,-0.765490460038164,2
Metab__Cytidine triphosphate_n,-0.5633115396875417,4
Metab__Deoxyguanosine_c,-0.1399915728152323,6
Metab__Glycerophosphocholine_c,-0.23502918359055236,0
Metab__Cytidine_c,0.2523538702530892,0
Metab__Cytidine_e,-0.3894531468497396,2
Metab__Cytidine_m,0.2523538702530892,0
Metab__Citric acid_c,-2.643412038206713,0
Metab__Citric acid_m,-2.643412038206713,0
Metab__Cytidine monophosphate_c,-0.8292662116909832,0
Metab__Choline ion_c,-0.21340062280884,2
Metab__Choline ion_g,-0.15405753825965263,4
Metab__Choline ion_m,-0.4044272258146051,4
Metab__Choline ion_r,-0.15405753825965263,4
Metab__D-Xylose_c,0.060064547803195284,2
Metab__L-Cystathionine_c,-0.28536668130462967,0
Metab__Folic acid_c,0.26964154562001524,6
Metab__D-Glucose_c,-0.3595704037616413,2
Metab__Glycine_c,-0.017207501987041667,0
Metab__Glycine_e,-0.4829982133680563,2
Metab__Glutathione_c,-0.4889162123745607,2
Metab__Guanidoacetic acid_c,-0.08614117199063909,2
Metab__Guanosine_c,0.09916735914130306,2
Metab__Guanosine_e,0.0773589579238373,4
Metab__Fumaric acid_c,-0.30506521894856564,0
Metab__Fumaric acid_m,-0.30506521894856564,0
Metab__Formic acid_c,-0.4859343852455086,3
Metab__L-Glutamic acid_c,-0.40980529456995873,0
Metab__L-Glutamic acid_m,-0.40980529456995873,0
Metab__Ethanolamine_c,-0.21340062280883845,2
Metab__(2S)-2-Hydroxybutanedioic acid_c,-0.6935773111338627,0
Metab__(2S)-2-Hydroxybutanedioic acid_m,-0.6935773111338627,0
Metab__L-Tyrosine_c,0.9083453974248736,0
Metab__L-Phenylalanine_c,1.1872810144162351,0
Metab__L-Alanine_c,-0.5165780691573204,0
Metab__L-Proline_c,-1.0582635612340479,0
Metab__L-Threonine_c,0.5935671692452399,0
Metab__L-Isoleucine_c,0.38033394755480565,0
Metab__Inosinic acid_c,-0.3819497719849343,2
Metab__Histidine_c,1.291833773246239,0
Metab__Histidine_e,-0.02919854842011607,2
Metab__L-Serine_c,0.7601887513464187,0
Metab__L-Serine_e,-0.21340062280884,2
Metab__L-Serine_m,0.7601887513464187,0
Metab__Inosine triphosphate_c,-0.32480002722700674,4
Metab__Inosine triphosphate_n,0.22325412877637746,6
Metab__L-Lactic acid_c,0.5559923520640502,0
Metab__L-Lactic acid_e,-0.2841689382713426,2
Metab__L-Lactic acid_m,0.5559923520640502,0
Metab__L-Aspartic acid_c,-0.0221944631511478,0
Metab__Isocitric acid_c,-1.4102078779563936,2
Metab__Isocitric acid_m,-1.4102078779563951,2
Metab__Inosine_c,-0.34441668955080795,4
Metab__Inosine_e,0.19337118060889694,6
Metab__Oleic acid_c,0.23702886366349432,0
Metab__Oleic acid_e,-0.3947691469447049,2
Metab__alpha-Ketoglutaric acid_c,-0.32034282825687765,0
Metab__alpha-Ketoglutaric acid_m,-0.32034282825687765,0
Metab__myo-Inositol_c,-1.3008665817094918,0
Metab__Hexadecanoic acid_c,0.948826995974749,0
Metab__Hexadecanoic acid_e,-0.14803893170550755,2
Metab__2-Oxobutanedioic acid_c,-1.0095834761031282,2
Metab__2-Oxobutanedioic acid_m,-1.9932504530399766,2
"Metab__Ethanol, 2-amino-, dihydrogen phosphate (ester)_c",-0.08614117199063899,2
Metab__N-Acetylneuraminic acid_c,0.5128670431643149,0
Metab__N-Acetylneuraminic acid_e,-0.29911792055737463,2
Metab__N-Acetylneuraminic acid_n,-0.7835362914011197,6
Metab__2-Oxopropanoic acid_c,-1.0893889871827362,2
Metab__2-Oxopropanoic acid_m,-0.2841689382713427,2
Metab__D-Glucitol_c,2.368745440550663,2
Metab__Sphingosine_c,0.627994349961604,6
Metab__Butanedioic acid_c,-0.2629162617214476,0
Metab__Butanedioic acid_m,-0.2629162617214476,0
Metab__Thymine_c,-0.9198906743785666,4
Metab__Phosphoenolpyruvate_c,-2.2265920915711868,0
Metab__Dexfosfoserine_c,-1.6247442820931162,0
Metab__Thymidine_c,-1.2449492769847375,2
Metab__Thymidine_m,-0.9198906743785666,4
Metab__Uridine 5'-triphosphate_c,1.8008606761195092,2
Metab__Uridine 5'-triphosphate_n,1.342133048259305,4
Metab__Uridine 5'-monophosphate_c,-0.8767269450582948,2
Metab__Uric acid_c,-0.11075515946593374,0
Metab__Uridine_c,-0.16564906876127597,0
Metab__Uridine_e,-0.5345514347966296,2
Metab__Xanthosine_c,1.662231244979571,0
Metab__Uracil_c,-0.7661654438562702,2
Metab__2-Phosphoglyceric acid_c,-1.255588930438356,2
Metab__Calcium ion_c,0.9448494796727519,1
Metab__Calcium ion_e,0.26457515617877214,3
Metab__3-Methyl-2-oxovaleric acid_c,-0.6082779271021077,2
Metab__Aminoadipic acid_c,-0.6194208143629716,2
Metab__Decanoic acid_c,0.18769844436704594,1
Metab__Decanoic acid_e,-0.13809918485966324,3
Metab__L-Cysteine_c,-0.08388523969248667,0
Metab__Potassium cation_c,1.3183451205451577,3
Metab__Potassium cation_e,2.4288912718128652,5
Metab__D-Ribulose 5-phosphate_c,1.362813316877721,0
Metab__D-Ribulose 5-phosphate_r,-0.0046043387720303775,2
Metab__L-Glutamine_c,0.12850562694112222,0
Metab__Linoleic acid_c,1.1565006578466952,1
Metab__Linoleic acid_e,0.3772506668117835,3
Metab__Leucine_c,1.5419151921223662,0
Metab__L-Methionine_c,1.7577420972469433,0
Metab__Homocysteine_c,-0.2529633951064415,0
Metab__Tetradecanoic acid_c,1.008787742644611,0
Metab__Tetradecanoic acid_e,-0.1272645726339867,2
Metab__Xylulose 5-phosphate_c,-0.0046043387720303775,2
Metab__L-Valine_c,1.5485978905319902,0
Metab__S-Adenosylhomocysteine_c,1.1274835591293546,0
Metab__dGDP_c,-0.7654904600381573,2
Metab__dGDP_m,-0.2659836865661001,2
Metab__Acetaldehyde_c,2.0973178664341634,1
Metab__Acetaldehyde_x,0.8794991294098414,3
Metab__dCTP_c,-1.0205821441183536,4
Metab__dCTP_n,-0.8413632414967566,6
"Metab__Uridine 5'-(trihydrogen diphosphate), 2'-deoxy-_c",-1.4055142273283336,2
"Metab__Uridine 5'-(trihydrogen diphosphate), 2'-deoxy-_n",-1.039666999521111,4
Metab__Succinyl-CoA_m,-0.5683499088135433,2
Metab__Phosphohydroxypyruvic acid_c,-1.1046607044902454,2
Metab__Arachidonic acid_c,1.8529315909316375,1
Metab__Arachidonic acid_e,0.7487573445640504,3
"Metab__D-Fructose 2,6-bisphosphate_c",-0.32480002722700674,4
Metab__gamma-Glutamylcysteine_c,-0.5080903231392928,0
Metab__Dihydrofolic acid_c,-0.29435756283204184,4
Metab__Dihydrofolic acid_m,-0.35378230768988506,4
Metab__linoleoyl-CoA_m,-0.7247719425059163,4
Metab__D-Sedoheptulose 7-phosphate_c,-0.007851329921041022,2
Metab__Octanoyl-CoA_m,-0.590787676395372,4
Metab__Butyryl-CoA_m,-0.4170561427347213,4
Metab__glyceraldehyde-3-phosphate_c,-0.011113987506202693,2
Metab__Stearoyl-CoA_m,-0.724771942505914,4
Metab__Cytidine 5'-monophosphate-N-acetylneuraminic acid_c,-1.3298746048743122,2
Metab__Cytidine 5'-monophosphate-N-acetylneuraminic acid_n,-0.9832160120747288,4
Metab__5'-[[(3S)-3-Amino-3-carboxypropyl]methylsulfonio]-5'-deoxy-adenosine_c,-1.1310549671608687,0
Metab__Deoxyuridine triphosphate_c,-0.8614581450139481,0
Metab__Deoxyuridine triphosphate_n,1.3869291508556,6
Metab__FADH_m,-0.5683499088135374,2
Metab__dCMP_c,-1.006047138013504,4
Metab__Dinoprostone_c,0.3227925070505476,1
Metab__5-Thymidylic acid_c,-0.9198906743785666,4
Metab__dCDP_c,-0.7654904600381572,2
Metab__dCDP_n,1.4568244380125361,6
Metab__Flavin adenine dinucleotide_m,-0.5830006144666863,2
"Metab__Glyceric acid 1,3-biphosphate_c",-0.5794720022381284,2
Metab__Guanosine triphosphate_c,1.685605459449354,2
Metab__dTDP_c,-1.5708284896528717,4
Metab__dTDP_n,-1.8259200485730709,6
"Metab__2,3-Diphosphoglyceric acid_c",-0.2949144531496992,0
Metab__D-myo-Inositol 4-phosphate_c,-0.9302144111135998,2
Metab__D-Erythrose 4-phosphate_c,1.3534426737498655,0
"Metab__N6,N6,N6-Trimethyl-L-lysine_c",0.14338070784774912,0
Metab__Palmityl-CoA_m,-0.724771942505915,4
Metab__PUBCHEM_71433950_c,0.08275262588348396,6
Metab__PUBCHEM_71433950_m,-0.4170561427347213,4
Metab__Thymidine 5'-triphosphate_c,-1.2555889304383434,2
Metab__Thymidine 5'-triphosphate_n,-0.9278211172403076,4
Metab__3-Mercaptopyruvic acid_c,-0.72275008577718,2
Metab__Linolenic acid_c,1.1352221961460731,1
Metab__Linolenic acid_e,0.3659190742067788,3
Metab__5'-Guanylic acid_c,0.27398581668414757,0
Metab__Glucose 6-phosphate_c,-0.7156759342373749,4
Metab__Glucose 6-phosphate_r,-0.3724981952208645,6
Metab__2'-Deoxyuridylic acid_c,-0.2659836865661,2
Metab__2'-Deoxyuridylic acid_m,-0.2659836865661001,2
Metab__2'-Deoxyuridylic acid_n,-0.19299950271027477,4
Metab__Citicoline_c,-0.765490460038164,2
Metab__Formaldehyde_c,2.168852987832903,2
Metab__3-Methoxytyrosine_c,-0.6194208143629716,2
Metab__dGTP_c,-0.5848403730120707,4
Metab__dGTP_n,-0.17280391462751846,6
Metab__Ribose 1-phosphate_c,-0.470361898961936,2
Metab__dADP_c,0.33851241750615874,0
Metab__dADP_n,-0.2665441762360671,6
Metab__AICAR_c,-0.29435756283204184,4
Metab__Tetradecanoyl-CoA_m,-0.7247719425059145,4
Metab__Deoxyadenosine triphosphate_c,-0.807486911931979,2
Metab__Deoxyadenosine triphosphate_n,-0.594490863185093,4
Metab__CDP_n,1.4568244380125361,6
Metab__Phosphorylcholine_c,-0.8708329449913764,2
Metab__Phosphorylcholine_l,-0.6415378435105012,4
Metab__Glucose 1-phosphate_c,-0.3724981952208645,6
Metab__Tetrahydrofolic acid_c,-0.40280988841249454,2
Metab__Tetrahydrofolic acid_m,-0.48299821336805665,2
Metab__Acetaminophen_c,-3.0463289939011173,2
Metab__Calcitriol_c,-1.619218957610667,1
Metab__Eicosapentaenoic acid_c,1.4540169294647483,1
Metab__Eicosapentaenoic acid_e,0.5357945588489194,3
Metab__Oxalic acid_c,-1.8493793222623824,2
Metab__Oxalic acid_m,-1.3720126684082892,4
"Metab__L-Alanine, 3-sulfo-_c",-1.308766223601147,2
Metab__Hexanoyl-CoA_m,-0.41705614273472313,4
Metab__Xylitol_c,1.5494223016398698,0
Metab__Gamolenic acid_c,-1.2449492769847375,2
Metab__Gamolenic acid_e,-0.9198906743785702,4
Metab__Hydrogen peroxide_c,3.115637826954362,1
Metab__Hydrogen peroxide_l,1.4273687662227534,3
Metab__(Z)-Hexadec-9-enoic acid_c,-0.005709982547207294,0
Metab__(Z)-Hexadec-9-enoic acid_e,-0.47900644869371684,2
Metab__Inosine diphosphate_c,0.22325412877637746,6
Metab__Lauroyl-coenzyme A_m,-0.7247719425059149,4
Metab__CTK4I8335_m,-0.403917478966821,6
Metab__(2E)-Decenoyl-CoA_m,-0.4039174789668199,6
Metab__Beta-D-Fructose 6-phosphate_c,-0.4438924656635269,2
Metab__Oxalosuccinic acid_c,-0.5883117509027563,2
Metab__Oxalosuccinic acid_m,-0.5883117509027569,2
Metab__beta-Sulfopyruvic acid_c,-0.5883117509027517,2
Metab__Ganglioside GM2 (d18:1/12:0)_e,0.38679008023514305,6
Metab__4-Hydroxy-estradiol_c,3.5640508764913315,2
Metab__Gamma-linolenoyl-CoA_m,-0.5907876763953721,4
Metab__Decanoyl-CoA (n-C10:0CoA)_m,-0.724771942505914,4
Metab__trans-Octadec-2-enoyl-CoA_m,-0.18187009207627836,6
Metab__Palmitoleyl-CoA_c,-0.47900644869371684,2
Metab__Palmitoleyl-CoA_m,-0.6863670852389899,4
"Metab__Trans-2,3-dehydrododecanoyl-CoA_m",-0.3864049925281858,6
Metab__N-Methylethanolaminium phosphate_c,-0.8708329449913764,2
Metab__(S)-3-Sulfonatolactate_c,-0.4318582246566852,4
Metab__D-Glycerate 3-phosphate_c,-1.2571957409678394,4
Metab__Demanyl phosphate_c,-0.8708329449913764,2
Metab__5-O-phosphonato-alpha-D-ribofuranosyl Diphosphate(5-)_c,-1.0776935277107456,2
Metab__5'-xanthylate(2-)_c,-0.5433131656357152,2
M00213_c,-0.08614117199063999,2
M01389_c,-0.32480002722700674,4
man6p_c,-0.32480002722700674,4
mercplac_c,-0.5315886862657925,4
mi145p_c,-0.32663228084138796,6
mi14p_c,-0.6856602395044109,4
mi14p_n,-0.32663228084138796,6
mi1p_D_c,-0.9302144111135998,2
mi1p_D_n,-0.6856602395044095,4
mlthf_c,-0.21340062280883837,2
mlthf_e,-0.15405753825965088,4
Ndmelys_c,-0.08614117199064,2
noncoa_m,-0.4170561427347236,4
Ntmelys_c,-0.4272595998748092,2
pa_hs_c,-1.493765290279979,4
pa_hs_g,-1.587818337258721,6
pa_hs_m,-1.4866443768827093,6
pa_hs_n,-1.587818337258721,6
pa_hs_r,-1.587818337258721,6
pail_hs_c,-1.3178558372586884,2
pail345p_hs_c,-0.5018404738057493,6
pail34p_hs_c,-0.5018404738057487,6
pail35p_hs_c,-0.7696798197599576,6
pail45p_hs_c,-0.8001743578725055,4
pail45p_hs_n,-0.5018404738057493,6
pail4p_hs_c,-0.8001743578725053,4
pail5p_hs_c,-0.9742506062337681,4
pe_hs_c,-0.08614117199064,2
pentcoa_m,-0.4170561427347213,4
phsph1p_c,-0.059828872000774067,4
ps_hs_c,-0.3703549428958576,2
ps_hs_e,-0.2703115180388903,4
ptdcacoa_m,-0.5907876763953727,4
r5p_c,-0.0046043387720303775,2
sphs1p_c,-0.059828872000774067,4
sphs1p_e,0.627994349961604,6
strdnccoa_m,-0.5907876763953723,4
tag_hs_c,-0.8001743578725055,4
tetd7ecoa_m,-0.5907876763953727,4
tetdecdicoa_m,-0.4170561427347213,4
thcrm_hs_c,-0.5633115396875358,4
thexddcoa_m,-0.5907876763953722,4
tmndnccoa_m,-0.18187009207627847,6
trdox_c,-0.2959874209118695,4
trdox_n,2.915496564218577,6
trdrd_c,-0.8043859381700622,2
tridcoa_m,-0.4170561427347236,4
ttetddcoa_m,-0.4170561427347213,4
undcoa_m,-0.41705614273472313,4
MINK1,2.1297112901327133,2
MKNK1,1.9388656293678872,2
MLH1,-0.2579192628795988,2
MMP14,0.6470699889132773,3
MMP2,1.0305309810998944,2
MRAS,0.6826194437083927,2
MSH2,0.699429604233304,2
MST1R,-0.20572515846084313,2
MTOR,1.23780608391249,1
MUC1,1.5080956628960533,2
MYB,0.2870623902281761,0
MYC,-5.957680300755302,0
MYCBP2,0.7955669580289295,3
MYO1E,2.2327859531031624,2
NBN,0.17406279091065965,2
NBR1,1.059827600238037,3
NCAM1,-0.6517737204690082,2
NCK1,1.8272198663242374,2
NCK2,2.700924082761386,2
NCL,0.3590308009105172,1
NCOA1,2.164184204743261,0
NCOA2,3.265690526277501,0
NCOA3,1.7756709961851944,0
NCOR1,0.44398126140380817,0
NCOR2,-2.4255890733133962,0
NCSTN,0.06039634624837638,2
NEDD4,-2.6436188528675255,2
NEDD4L,-2.5025636548510466,1
NEDD9,1.4016065585376707,3
NEK2,0.3227925070505476,1
NEU3,-0.42345385776884004,2
NF2,-1.0099609909741531,2
NFAT5,0.7660685152538206,0
NFATC1,3.013460871149975,0
NFATC2,1.9454796097725695,0
NFE2L2,3.7844480395213744,0
NFIB,-0.057304362327970204,1
NFKB1,3.762963961705525,0
NFKB2,1.4977923656838505,0
NFKBIE,-1.965081123554468,1
NFYA,-0.0922751289609189,0
NGLY1,-0.18986537741388418,3
NKX3-1,3.035267395434727,0
NLK,-0.8082728343143929,1
NME1,-1.1697049476008516,6
NOD1,2.5821984118974335,2
NOL3,-1.1553099973134517,3
NOLC1,0.883181477699716,2
NONO,0.6543377147925825,4
NOTCH2,0.6151965699573603,1
NPAT,1.3529671954225437,3
NPM1,-1.4762681614514288,1
NR1H2,1.5209937630191948,0
NR1H3,2.5601821349360616,0
NR2C2,4.669999754213626,0
NR2F1,1.9911680972863592,0
NR2F2,3.193932848456404,0
NR2F6,0.8196789297781135,1
NR3C1,2.7750910698243882,0
NR4A1,1.4355497400489623,0
NR4A2,3.3679201267950942,0
NRAS,0.6826194437083927,2
NRBF2,1.2489040637319677,3
NRF1,2.396176985228784,0
NRIP1,0.8514551276301279,1
NRP1,-0.060396346248376365,2
NSFL1C,-0.9260792825421248,4
NUAK1,1.601050215689381,1
NUAK2,0.25697754003468554,3
NUMB,0.9355200477895697,1
NUP153,2.7302168262358375,1
NUP50,1.0719601629515845,2
OGT,-0.7241733404536532,5
OPTN,0.46728030037694734,1
OTUD5,-0.8452615217432726,3
OXSR1,0.8437451032875268,2
P4HA2,-1.565409189503183,2
PAG1,0.8152367377383113,2
PAK1,-1.0283864416786115,1
PAK2,4.865083063699571,1
PAK4,1.3621933274197189,1
PALB2,0.3939594891432709,1
PARD3,-0.4205574621164683,3
PARD6A,2.318499727583892,2
CD2AP,-1.9028637113867795,3
ARPC2,-1.9028637113867795,3
WASF3,-1.9028637113867795,3
MARCKS,-1.9028637113867795,3
WASF2,-0.4806586047736116,3
WASF1,-0.4806586047736116,3
SHANK2,1.2742585286430355,3
SHANK3,1.2742585286430355,3
CAMKK1,0.7328362090778473,2
CAMKK2,0.7328362090778473,2
AVEN,1.0927543467388896,3
HSPA4,1.0927543467388896,3
ANP32A,-1.1475960686239535,3
CYCS,-1.1475960686239535,3
ASAP1,1.4591874534000269,4
ARFIP1,1.4591874534000269,4
ARHGEF12,-0.8978347600949272,3
ARHGEF1,-0.8978347600949272,3
CRY2,0.76131012664384,2
NR1D1,0.76131012664384,2
CRY1,0.76131012664384,2
CALM2,3.0073284511768614,2
CALM3,3.0073284511768614,2
CALM1,3.0073284511768614,2
BORA,0.14665475436702705,2
CEP192,0.14665475436702705,2
LRP6,1.713453828830727,2
LRP5,1.713453828830727,2
PPP3CB,1.0400198553122049,1
PPP3CC,1.0400198553122049,1
BIK,1.243519742325234,2
SIVA1,1.243519742325234,2
USP13,1.1257409501844169,3
GOPC,1.1257409501844169,3
RAP1B,-0.4694209558875614,3
RIT1,-0.4694209558875614,3
RAD50,0.3939594891432709,1
BARD1,0.3939594891432709,1
ATRIP,0.3939594891432709,1
UIMC1,0.3939594891432709,1
PSMD2,-0.7956184152015979,2
IGF2BP1,-0.7956184152015979,2
SRGAP2,-0.7342700153457099,2
RACGAP1,-0.7342700153457099,2
RALBP1,-0.7342700153457099,2
ARHGDIB,-0.7342700153457099,2
ARHGDIA,-0.7342700153457099,2
ARHGAP31,-0.7342700153457099,2
ITSN1,0.9035940969104239,3
BNIP2,0.9035940969104239,3
ARHGEF9,0.9035940969104239,3
CDKN2C,1.1831574833213905,2
CDKN2B,1.1831574833213905,2
LIMK1,-0.5478071516985163,4
TESK1,-0.5478071516985163,4
LIMK2,-0.5478071516985163,4
ITGAE,0.06039634624837566,2
ITGA6,0.06039634624837566,2
ITGA3,0.06039634624837566,2
ITGA2,0.06039634624837566,2
ITGB8,2.3997360687583127,2
ITGB5,2.3997360687583127,2
TUBA1B,1.6666859328155856,4
TUBA1A,1.6666859328155856,4
FZD2,0.7899694035461322,2
FZD5,0.7899694035461322,2
EPN1,-0.9709355288697062,2
PDCD6IP,-0.9709355288697062,2
IGFBP3,0.9709355288697062,2
HBEGF,0.9709355288697062,2
AREG,0.7557449856969644,2
TGFA,0.7557449856969644,2
EIF4EBP3,1.9388656293678872,2
