rownames(all_activity_scores),786-0,A498,A549/ATCC,ACHN,BT-549,CAKI-1,CCRF-CEM,COLO 205,DU-145,EKVX,HCC-2998,HCT-116,HCT-15,HL-60(TB),HOP-62,HOP-92,HS 578T,HT29,IGROV1,K-562,KM12,LOX IMVI,M14,MALME-3M,MCF7,MDA-MB-231/ATCC,MDA-MB-435,MOLT-4,NCI-H226,NCI-H23,NCI-H322M,NCI-H460,NCI-H522,NCI/ADR-RES,OVCAR-3,OVCAR-4,OVCAR-5,OVCAR-8,PC-3,RPMI-8226,RXF-393,SF-268,SF-295,SF-539,SK-MEL-28,SK-MEL-5,SK-OV-3,SN12C,SNB-19,SNB-75,SR,SW-620,T-47D,TK-10,U251,UACC-257,UACC-62,UO-31
AKT1,1.9546580832347125,1.8371340832530332,-1.716658311367715,1.8064698038558988,1.867382576215457,1.8630595731333064,-1.42828353905949,-1.7230600554157678,-1.773015883879779,1.8780031880759216,-1.741319203918543,-1.5321089041001184,-1.7614772471377869,-1.4880751210500964,2.0114917788387054,1.8652994541997796,1.7250355945266664,-1.786768012282496,-1.650631352082103,-1.8912900314971979,-1.596985822510558,1.7785034735620626,1.6606523315316093,1.6466403862129784,-1.5285665298830584,1.831515572979866,1.7444409850420597,-1.7592573947469659,1.8263703187069218,-2.0849511980905153,-1.915607835786855,-1.9140010196252897,-1.5314485932018707,-1.8385643148981072,-1.6310696007525092,1.881697359381305,-1.681164220104618,-1.9539606059910921,1.7893678117998086,-1.3993690006292139,1.7822128417702692,1.620719554348549,1.8405806117909809,1.841354903449529,1.8448516991628623,1.6753656189887483,1.71935403251492,1.7659478198883032,1.8795162480344565,1.9055375358699145,-1.4834834381415443,-1.3781741331223523,-1.758835447828519,1.7192000406845929,1.8919922226404327,1.6239609919001416,1.8999578390479457,1.915051637409098
AKT2,3.05800696630216,3.208169934069546,-3.034842008855164,3.2092728593221636,3.152191679280239,3.1446813928974047,-2.5638247344712504,-3.104399239086626,-3.1094540982744032,3.4496507336724647,-3.1641937088578005,-2.8862162331323717,-3.0641235041029677,-2.965730209615156,3.4734388369531772,3.188932704332314,3.0470939590665376,-2.966356334621979,-3.2516184711193037,-3.193992168277773,-2.9141500740674315,2.9674751908699983,3.064737275639994,3.0719223659293475,-2.7515194947487513,3.4248303460354395,2.8484096358593383,-2.3724464401088876,3.2979555273723093,-3.2637987399261768,-3.0854942491785713,-3.165481088776212,-2.863506546880276,-3.2780310603138836,-2.9971905505693095,3.276047008822145,-3.2315947409240398,-3.364434259909392,2.999416813038327,-2.8637339285095504,3.1646626683743437,3.012191785753887,3.0261365707758077,3.0667640258487463,3.3401923633286223,3.0084610961722107,3.5447457327076966,3.1962731121735213,3.0600513798100724,3.1377917584242088,-3.154120516772223,-2.7890338992943384,-3.072581390544982,2.957001856165023,3.290337233603633,3.090801886747228,3.085679614413795,3.3691010815126705
AKT3,3.3067657466084612,3.3871341843400553,-3.3905123156690897,3.4157573113389548,3.352654523692646,3.3279905249991035,-2.996238401033727,-3.3718849999109377,-3.2617905452779157,3.5932486738949674,-3.4302889525736706,-3.1072031536532885,-3.2038872265926126,-3.2645430657655172,3.6394443434874844,3.359363282304263,3.1814732950327924,-3.223359444177716,-3.430084348559208,-3.4952460214973033,-3.183396119294292,3.2953592022917313,3.302653219363862,3.334110452003268,-3.009584874504207,3.6223862639429174,3.0889401314386626,-2.739631989420376,3.5514895284427355,-3.4859147441070135,-3.2768609166356804,-3.273850633112203,-3.1321642640317955,-3.40318394425188,-3.3651447573890976,3.530485326562604,-3.336161779483906,-3.581673565586841,3.164432360813705,-3.2546818718090598,3.424544856755054,3.2414039774494645,3.2900057507553857,3.319070883426558,3.4349282162240047,3.1951752802557167,3.7374438589863255,3.417939271763078,3.1822216400778256,3.3113732012313863,-3.5403882929161568,-3.1127977712125987,-3.307944938232642,3.1485506281191853,3.486761664692212,3.3303372208909248,3.325320451906626,3.563588468904324
ALITRETINOIN,0.5890984442980954,0.49940716522917467,-0.4233979613150683,0.5693824329507327,0.40034161176028443,0.7149197457405871,-0.23278658217896547,-0.3678485629827702,-0.5316330555894201,0.6261688652097354,-0.5913109343430838,-0.5639978406948712,-0.5605928687450034,-0.5802617812603905,0.6045169604578019,0.5448752742144345,0.3663006298406483,-0.5091933081354534,-0.6485377135627273,-0.8251164641964208,-0.6234451095502115,0.3124299401724933,0.3676983317139997,0.5764383070692518,-0.49372035881976295,0.5400538552371211,0.4934366358459344,-0.2808068125989613,0.5346919983021853,-0.614318719453967,-0.45453376460225275,-0.5059835218386479,-0.7114554509687018,-0.5971133153703447,-0.425160431611784,0.5700773924872184,-0.4911315284635278,-0.4512584867067235,0.5152060297359871,-0.5208169237944066,0.5254236756013145,0.45654467412677496,0.37647684226159567,0.47965674373431383,0.6523855656180431,0.48511857849793855,0.3520006383742029,0.5217238617615602,0.41988705382894975,0.49094402402871384,-0.8685634739687007,-0.09178424454087405,-0.6426632618990861,0.599722930258015,0.48131542427990004,0.5251854454932973,0.537477163779269,0.5455894089681561
ALK,1.8004435743493017,1.5864237127307756,-1.696505873409637,1.6309736807356128,1.628172360352578,1.7474465932425354,-1.1012148294933581,-1.963550965861414,-1.7743359253195459,1.7898169740835874,-1.9971487380553323,-1.8968352047927077,-1.912962430615495,-1.7890836513175312,1.7966361304757292,1.7617526258410494,1.716866505482682,-2.053969469737735,-2.0087406490505195,-1.8417043005732536,-1.882575646025294,1.8534327652634779,1.8216249082175866,1.6396298764698565,-1.7812125258551526,1.6778124084674413,1.7876175834546624,-1.6924242385090082,1.6257446514366884,-1.6584914341424712,-1.7891603256853836,-1.8358963377671225,-1.77146416539994,-1.7541470832169803,-1.6835002228246463,1.760103061774934,-1.9050400534834713,-1.60285053334961,1.8069027641552686,-1.9668203180821733,1.6477706724526155,1.521497085412404,1.7280671699590493,1.6477729263817145,2.0129645988872,1.8408665960162955,1.9176430309542423,1.8637191488023797,1.7603503487659535,1.6092963271228897,-1.8381902082409056,-1.4962991112322297,-1.9698273294235797,1.7472448069922601,1.6219503547544463,1.9383057772661272,1.889220533913677,1.7362443810053576
AMER1,0.3560622162725778,0.3243957312286144,-0.3982312190869229,0.4937287542798039,0.45082198220146347,0.4559370028392439,-0.6363637582306848,-0.4851877583799052,-0.5062310713753359,0.47286941981284664,-0.6133349536951384,-0.4274959903834891,-0.5999255737071841,-1.3248942893500975,0.4847054714175356,0.4639713209154206,0.33086851696732705,-0.5584110250649542,-1.3291082024969383,-0.8050734993223471,-0.5339161511551143,0.3687974955117502,0.44068000101006827,0.7486769208049748,-0.5816251066011128,0.3396709856706483,0.5849454802312606,-0.873617593332082,0.46246982889285376,-0.49643991994065706,-0.4510514074530566,-0.37558530184542344,-1.3107355308761162,-0.5072867143894733,-0.3256457444521725,0.4720969230558887,-0.40469465208425554,-0.4160946744764811,0.4610186913742591,-0.40778516329099534,0.4389291934041291,0.18778344173998787,0.4329388627203753,0.495298734512126,0.4163208736609047,1.4213452482092204,0.2121357711782728,0.3878527934437934,0.43276584456239725,0.35175330932296406,-0.4052850286668301,-0.957452467135907,-0.6075530350388801,0.4552218877577668,0.49618163545578947,0.3414257595959834,0.4522653571581578,0.44752414225324016
ANKRD11,1.2437936913689884,1.0146792370298787,-0.9923310183156231,1.3314186491263202,1.1810458420295709,1.2810660464705415,-0.809598721913289,-1.0302227928683383,-1.3985650677344528,1.294054803824675,-1.059090912519731,-1.1594981156159458,-1.0255549995782287,-0.26537973813401894,1.1855339200033714,1.268406806429057,1.0396388032296275,-1.0294338295558445,-1.1556038855160655,-0.6197565726086708,-1.1173438597960819,0.961072859114284,1.1617469798477817,1.3278601058633768,-1.1638488394648616,1.2038408615630602,1.0479906684121065,-1.1747638908784728,1.1914905235166966,-1.1543059499792219,-1.2588519847160724,-1.1836652235536422,-1.1656059919505757,-1.293944871388677,-1.1729439557305328,1.0996089058580751,-1.0453823733113567,-1.1177115214786624,1.3581761830502732,-0.7228966183875508,1.2789217035091167,1.108170509843188,1.1540364440372728,1.3070019303225897,1.0653871418743448,1.289452845214519,1.209564743123249,1.1693516578315881,1.2540887700921697,1.1886728813815068,-0.9603326709467132,-0.6892319950593039,-1.4109524506389746,1.308317607271622,1.3039956455860653,1.2058004057014204,1.24484521720232,1.3290187636028716
ANO9,2.113198986713088,2.0166189757026785,-2.1360709782768232,2.3668860671540477,2.25804330174216,2.2894133162434316,-1.739042288177601,-2.603434997354437,-2.5402421110764943,2.478920077815403,-2.1194002385970996,-2.3043326307074854,-2.276861395397635,-2.148024513712212,2.488843030571337,2.1579508568200327,2.0113265629839097,-2.2809083040866316,-2.1720077758246035,-1.5747832342214327,-2.1134682930837005,2.1527308325691,2.2611680725237377,2.315317728809266,-2.0011447580342723,1.9440730025125121,2.060952104873603,-2.0072774449084276,2.1842777311272763,-2.1435211068729028,-2.388707063013671,-2.2680049170888337,-2.2041164051483566,-2.1794194638293716,-2.0208776774312405,2.0724897445663246,-2.1358573405635775,-2.1714056169497655,2.482255424504844,-2.232330686281703,2.3508361200179793,1.9418552288181523,2.160541709396119,2.2161941379758225,2.3152518571794554,2.1781207822923716,2.160651354692017,2.1547236800170486,2.208165998770836,2.0975039095575627,-2.114346885624785,-1.94326740300266,-2.2688482709108304,2.538531655465475,2.3539682610639145,2.2463930305419377,2.3543224975630626,2.3312353633627523
APEX1,3.4422246700751287,3.1416008784532132,-3.224584628078887,3.5182538917616992,3.316495686319179,3.424254757225845,-2.763891810384292,-3.340961887501579,-3.6556706793041838,3.487291780075251,-3.4136672651381597,-3.4830979656965613,-3.1757522778385856,-3.067307583772912,3.4704630208477907,3.4098199627002774,3.20441089949204,-3.303287462721842,-3.4380273298673267,-3.232192548309498,-3.4026556449022243,3.344902217574233,3.3529352028350337,3.3340575503973344,-3.395789686295488,3.270375644620216,3.1307813689505983,-3.461512776247152,3.335509832140548,-3.3722659834146307,-3.5271986942598237,-3.209976533703024,-3.1437428645219914,-3.4649688726422667,-3.4850955542045745,3.1059532619924988,-3.1836077225508115,-3.220875934255697,3.571371285410819,-3.0699530311818033,3.3777488658975248,3.2635975129697794,3.2772987999097944,3.4827999019054245,3.271502751299421,3.253369343764473,3.5378953345743707,3.3430288295788473,3.4592781818926643,3.448885077415152,-3.1340260707938907,-2.7168262029750605,-3.362269260303511,3.5617241713773145,3.4701573565227033,3.4776346140885437,3.550652963927276,3.479847970152792
ASH2L_DPY30_KMT2D_RBBP5_WDR5,1.0330851375004548,1.529627459398109,-1.3122173012051281,1.2303324065966235,1.0879173353418046,1.3201539603607855,-0.6424647686700996,-1.0203071249762714,-1.1662758765674424,1.2697803397644476,-1.1183968864457274,-1.0332378552516945,-1.1228892828512091,-0.7843760392824706,1.3016559357418667,1.2102081676597984,1.1187955278227593,-1.0343990679659363,-1.2890133371626455,-0.8542935869904148,-1.1739636240124294,1.1495733145296991,1.1286072019072995,0.9192044816619799,-0.7510836439373859,1.4178758548796475,0.9666728166815766,-0.2834041070984434,1.3393893021293177,-1.488767830170066,-1.2141905273547855,-1.4613513654919905,-0.8219097797255172,-1.1946323317712861,-1.297862773401617,1.2645959312369657,-1.1545583866552174,-1.336947618125754,1.0883255814894917,-1.0632763632986975,1.1056543247595423,1.3134290882680413,1.0379073911233971,1.1372458374892784,1.4052363133609793,1.341265591102505,1.2192854940145468,1.0826141567961693,1.0548934084527815,1.0830265151038097,-1.4587061335897995,-0.8916572110675383,-1.146192546877016,1.134372114083916,1.2918715754799033,0.9247630102263027,1.2564568525010327,1.2851312159175792
ASXL1,1.301834893145916,1.1748345986055555,-1.2212317181417454,1.3599028479999669,1.1986125620988846,1.406710380593001,-0.7382481507834803,-1.1287922206494703,-1.2743333757521573,1.4868209792640061,-1.2706606535786942,-1.350169511854317,-1.4350734275443517,-1.3071259224610625,1.4027098824688746,1.2054158620671347,1.1518955263218429,-1.3787746258074411,-1.374785767601632,-1.3572347885033784,-1.4636212432733584,1.0842324202463536,1.2060634630117035,1.136632266848406,-1.0796227098405675,1.3389389538116616,1.0646253668871952,-0.637843811365,1.3740760753183257,-1.3555946193354034,-1.132096772676273,-1.2488787421695506,-1.3636580082310843,-1.341296126568571,-1.1785372167380257,1.311450713238267,-1.3080946589580622,-1.1325079450748305,1.2575461291744567,-1.2762664069339784,1.2558175776041733,1.1715609365280895,1.1929203616577764,1.3091870322367731,1.3359382681687622,1.1776006644586272,1.3154387814306974,1.3448643461476968,1.2782912250708383,1.2565210691631508,-1.6218037690584208,-0.8417951790867638,-1.508659209157034,1.358642563156262,1.2972045482520702,1.1645680596366037,1.277680894556757,1.3426487651271863
ATAD2,-0.9900399862232159,-0.7805613475884969,0.9371934321715137,-0.934105619016857,-0.8709689851220257,-0.913537162890189,1.6160218017989725,1.1001944440892213,0.9345023439921507,-0.8449022624376258,1.0146021418192963,1.1326153945465862,1.0565945416749007,1.583030788171658,-0.8702263589381783,-0.9720314560281916,-0.9587214754660408,1.146931989707444,0.8423521278924792,1.4032443171289903,0.9449378415863388,-1.030155705990808,-0.945059907661244,-1.2364136200205817,1.414502798161265,-0.8045551877052657,-1.2914953549593013,1.7555575943402222,-0.9172648310150406,0.8280482080983553,0.9817304754741565,0.8902004144906749,1.356646487415884,0.9225266107577184,0.9198714386724266,-0.8306287070480254,0.8662459123010826,0.8562201137270918,-1.034852244960723,1.1170653634503944,-1.0946020337103286,-1.1311493598041278,-1.0716665928470879,-0.9654348074712126,-1.006945449164618,-1.0554438178236558,-0.9544280108756517,-1.044550580828558,-0.9752873397049293,-0.9746488717301507,1.1010372430221667,1.4455534001192802,0.9818101710576862,-0.9612506092825178,-0.9330440461052354,-1.1960461771772137,-0.9803645761740749,-0.9171720898034351
ATM,1.1027642061537817,1.1715954069888352,-1.0667951141514425,1.2557094400639708,1.1670407895469743,1.1645029226748966,-0.8047662953512225,-0.7548871172716689,-1.3440345761559518,1.3104567182186666,-1.0256190372145448,-1.0411006770431093,-1.0726138904353115,-0.5179393639021452,1.250953382763039,1.125607391932562,0.9790917041795363,-0.948526148342453,-1.0780029420781527,-0.8096653193105673,-1.1758370291222304,0.9140027059792531,1.0336487069884932,0.8091699550509512,-0.8201466334940232,1.0733048315619442,0.8736431477666818,-0.5361077332844565,1.140723327869872,-1.4030375877308177,-1.192676756265824,-1.348685893875814,-0.8807055553099717,-1.2395701860997226,-0.9199276416447478,1.2622966591384963,-0.9158969736265801,-1.277047234131197,1.373582762521388,-1.0945281619511587,1.1579684228784375,0.9313604977169155,1.0339315450881525,1.1481601956673477,0.9034839853655904,0.9470312902464996,1.139608169470239,1.191840613468268,1.1124234068900383,1.1519882992264225,-0.9415845512602219,-0.7850488390706039,-0.983763601757363,1.2323367506911553,1.3010593462269513,0.7476856343438051,1.0717261693910074,1.1868793979306234
ATR,1.070938908646627,0.9910420042903348,-0.9879737489957543,1.11359495943483,1.196847450992874,1.1693005325814496,-0.9248113520593609,-0.7686914079668349,-1.3053396061829958,1.2068179101645011,-0.874137769085562,-0.9478053732185401,-0.9799796033920486,-0.5614916601347067,1.148408925317527,1.0178793384619511,0.9746698856936151,-0.9190647497755988,-1.1321766547380867,-0.6764184572174203,-1.040689957310637,0.9079938287322569,1.080343305554376,1.0634277510253598,-0.883625083941638,1.0505791809543938,0.8983709101457135,-0.496091710355202,1.1622994917477627,-1.2020738060891825,-1.0606725430060437,-1.0903245916008917,-0.9834862516659328,-1.0633834597918714,-1.0275454864217763,1.100158853323447,-0.9623615917096332,-1.1013121275630369,1.3267053061707674,-0.7870009344129681,1.1544702566213412,0.8614551244281885,1.0702284492999723,1.142793431387144,0.9008556983200072,0.8406328732505987,1.1397934950608277,1.1059628746899375,1.0857737412212638,1.1489715276583035,-0.6753094085543944,-0.5859691479534777,-0.9933921850892266,1.2275147333736545,1.1879032764836965,0.854010199243146,1.0902687137080334,1.1504802622164843
AURKA,0.16233627989623978,0.03278120030679849,0.1396094982575994,0.05324063037743296,0.1287309210251576,0.10255721846011594,0.49834910505276586,-0.12152289854493128,-0.02010806449243909,0.1688208990649297,0.05312699640713452,0.1658849508401357,0.13216507253988288,0.5707827666366105,0.13446444483461398,-0.03520644067551989,-0.023639245185681824,0.24561045966324985,-0.08796199028430704,0.03156843033001936,-0.03866671944606322,-0.1319141338259266,0.07480366572468425,-0.15306114759361286,0.2199455001609591,0.21029923955598986,0.009523563254876148,0.19477072528762912,0.07066862957148892,-0.16842220980201586,0.031705904766530235,-0.11506402576413068,0.01609741724199308,-0.0754389283182224,-0.00865650589804131,0.09815231298396777,0.0019641193150423883,-0.1491549208533401,0.05850718523937479,0.2661102754467334,-0.042676310583579714,-0.10006756446993421,-0.029707324293437136,0.07172134389913247,-0.040868421732651275,-0.09364776335540584,0.05743983001456707,0.12727917496502586,0.045822202208182006,0.11400504968849137,0.2287953541834808,0.7877586039664911,-0.18688144808735133,0.11554642122351363,0.024404719169524646,-0.10269453556694125,0.045171412052589933,0.09458466258569596
AURKB,0.20696577360758123,0.17835426465974563,-0.1738189092815672,0.10467065431409736,0.15325100458670793,0.2201710857745745,-0.0947217450018711,-0.13691078751943478,-0.050685828099169924,0.1955819202606972,-0.29921047902753545,-0.36860717013751304,-0.2333136292752779,-0.5127634399391137,0.2616790125535065,0.11473644220090325,0.15101876759948735,-0.2919586790591089,-0.3100943085477262,-0.6028601298491721,-0.25172453015775526,0.304740942406907,0.18049945632848807,0.10299451645270526,-0.29851447526603625,0.15183606094678376,0.10265723749279633,-0.11258253040562678,0.2062345849093505,-0.3419767824535601,-0.15249625581760273,-0.10990966819067878,-0.11116379167347998,-0.3416735117108704,-0.15228423207167643,0.3392972789468759,-0.2342582454358771,-0.32790750896519133,0.2617000631669534,-0.3344225617132815,0.1752151735127721,0.0703281865906271,0.1973410498707685,0.14816167355260468,0.015932365658571,-0.14438172058372548,0.27450132571590996,0.28246482706279585,0.06607454077586329,0.18423025784715225,-0.2575806134687172,-0.025940025161869853,-0.1070262866028657,0.1586304618155472,0.19564510835474236,0.17267441117881904,0.18230259625946366,0.14094486541933676
AXIN1,-0.5466506250044388,-0.6345573570340314,0.7004126692275678,-0.5769209985508236,-0.5290324995272772,-0.5000235233722843,1.5773828120654823,0.4766381019407331,0.49979260426648886,-0.5932190587484241,0.49988949855409365,0.6921275620519511,0.6042338290369179,1.1127210960137217,-0.5662584538540405,-0.5383709025337657,-0.4804006179325802,0.6514238704541694,0.38536895981378066,1.131879551162714,0.41614502832439676,-0.587669544967937,-0.5394383198360666,-0.7706451469982271,0.7668111888820425,-0.6829878917120737,-0.6276374007457188,1.34592583473984,-0.5949161922787922,0.5962182138070398,0.510228578529944,0.6093275796452156,0.6983795112803705,0.5173917046375343,0.8130456625765106,-0.4696029882654408,0.34281969880501384,0.5650920589276113,-0.5532418573048533,0.9060379214584374,-0.6485092112940354,-0.9190939426851541,-0.6061381105593481,-0.5670508480963499,-0.6158309764105281,-0.5926543936222511,-0.6831010119292049,-0.4561604033552141,-0.5558371692269362,-0.6638940571750962,0.9346683920465884,1.003290355084597,0.5891619579820546,-0.5168550825525468,-0.6106281478362925,-0.8031782162350145,-0.5937530458068552,-0.6440604709823415
BAD,0.9202666694952311,0.7374226204475802,-0.6981976853046288,1.0178329216943223,0.882752062112878,0.9871383502751676,-0.5745965107018746,-0.7074556937510065,-1.0813844562152553,0.9887486742611016,-0.7230834829900598,-0.8426267944279608,-0.6638860523328148,0.0477121165747674,0.8896778268028019,0.9511467989821345,0.730418210123544,-0.6758902647103504,-0.8274604944594522,-0.34069246131817554,-0.7795042069098443,0.6479908183881137,0.8373318202729562,1.0197414012575599,-0.8292303996848164,0.9139503089283124,0.7250639410967623,-0.8814827614278481,0.8760408545812474,-0.8691899920076991,-0.9298805247620758,-0.8838815800813503,-0.8856242097790848,-0.9784213569419844,-0.8711637326773733,0.7968717955692806,-0.7396435750381118,-0.8498559028212621,1.0389283802676428,-0.3882266546832493,0.9670654820168247,0.8219346254927855,0.8290767166227198,1.004224560756914,0.7529927661494967,0.9749758461255519,0.8837669311850099,0.8302494732958244,0.9301619939708784,0.8785128423588112,-0.6262367852725518,-0.4039702709690818,-1.0651670157841078,1.0104407883991233,0.9906391878358881,0.8662237332127329,0.9203936229658848,1.026501524586532
BCAR1,1.880956513763999,1.8832461990873064,-1.9642412173046042,2.092794703222458,1.960865176235606,2.040158792011969,-1.7221335828912698,-1.9010252752557315,-2.039965368421398,2.213864773059414,-1.9627205156844383,-1.9891454796635115,-2.027687067689082,-2.0670103171044487,2.15164178642935,1.987701233481412,1.9153570231144288,-2.186364860324943,-1.7048359785569733,-2.0294095197603386,-2.013955895444043,1.9605584841512413,2.0434365627766797,2.000623902407187,-1.5746760948720395,1.8979741605270382,1.7085348753752465,-1.8885076948003467,2.0721550886335556,-2.095213891725358,-2.062415212233495,-1.9880404967538516,-1.6533595014709834,-2.052039552367089,-2.071849478789138,2.016811009863716,-1.962229832268514,-2.1889358693938252,2.0592431614439772,-2.295260258762394,2.0664992657038757,1.769935392607576,2.028629624231881,1.9725673239813672,1.8593640114582313,1.8668469140581199,2.2097300776417512,1.8244803136919392,1.935699623332549,2.059981973143274,-2.052047683861451,-1.6689384317747464,-1.9377182012772471,2.0014274782361428,2.059898206100829,2.038844837053178,2.0024822774097157,2.0748541227218267
BCL10,1.118406015448077,1.0838185752462957,-1.1878797417216251,1.097675693711429,1.1573847150455339,1.1112550264017702,-0.5022437179074137,-1.262054452252234,-1.1564703203744928,1.289192827268874,-1.3230906357727812,-1.2828738672660616,-1.2054324484700178,-1.1060130566613102,1.2849808881337281,1.0510923348420256,1.1331195203838567,-1.1529251709374477,-1.17730327742886,-0.6218963242730448,-1.617720391379748,1.1027586864103438,1.0649435505781468,1.1211238785117825,-1.1630584080739026,0.8795450308241051,0.8932602995965112,-0.7163389345107218,1.1319677236565475,-1.3089052621586421,-0.9841686157611358,-1.1633677312858057,-0.8068527124422437,-1.0909302342601181,-1.0789800967280108,1.373766813791942,-1.2365749242974693,-1.1579056584718246,1.1531020098350346,-0.9648232447296009,1.1303442511041923,0.954805318954328,1.1581788491759772,1.1437854279233088,1.089350944920401,0.7106490288936109,1.2905449711634156,1.2050344701658253,1.1451376073959307,1.0979617661547356,-0.48663101197021125,-1.123346029058385,-1.4187006007944716,1.136610904445369,1.2224590238444104,0.8223375286723672,1.0800872609309717,1.2183361627986808
BCL3,1.0370415989223862,1.0873887479131514,-1.2297194853995839,1.1806753549558477,1.4247766305464373,1.1905566493400355,-0.8005496725605417,-1.356883940742631,-1.3937602976385635,1.3644163782754102,-1.2233343610700862,-1.3995841222166805,-1.1579716208856439,-1.4017433850031031,1.3408633273113069,1.0904924502831663,1.1794952519063322,-1.0883706485978129,-1.4369158987846886,-0.7938671506454349,-1.3929381217941126,1.087785805296424,1.1706343139590734,1.017172179554296,-1.31611572407025,0.8832431488465676,0.9843844478838039,-1.0183627685015577,1.1784238335726018,-1.4351445592120422,-1.0491509072869127,-1.164422032333095,-0.9923706713830842,-1.2590182049548053,-1.2227852959771266,1.1755172062431172,-1.1393469021008404,-1.2694894640823,1.1932840726431346,-0.9052580030115739,1.1548984860551001,0.9975017149637401,1.0360456528595596,1.1184175275108155,0.9382542419030848,0.9713868700971953,1.3213621886306874,1.275395580411971,1.2347137352897735,1.191955080138267,-0.6713360204890383,-0.9210027800375353,-1.2676414303577235,1.2044082644023695,1.2853555496421887,0.9115190731795139,1.180073005954101,1.2306646978503308
BDNF,3.3046401880841354,2.9497315107150586,-3.070030010563139,3.234138244831446,3.1089796414375743,3.1787729843778116,-2.611575249572041,-3.4475536995278526,-3.3320300571076387,3.351304303513239,-3.474039891715336,-3.139889090399278,-3.268874699494418,-2.897434877015504,3.305240733416982,3.2117873088182134,3.167902499072265,-3.4532330457813787,-3.4156595670428396,-2.9273108475900793,-3.372615045814154,3.0136258203097674,3.3129723018430974,3.078004080812431,-3.1557821092337934,3.073618102951918,3.1218105922651467,-2.9892862680299204,3.21686379923346,-3.2533468362989675,-3.2851268385811863,-3.3251301677897427,-3.195923342638435,-3.213743303155542,-3.0988528196916953,3.1890977048737392,-3.2183738368405597,-3.0454749485476174,3.272566831837131,-3.263698706439334,3.212090712569778,2.9150750336710165,3.213678647965604,3.213650056407533,3.2346968830396734,3.206332572685465,3.413624256006185,3.2968927713566734,3.3229306241319962,3.083437564533714,-3.2091579669646815,-2.721634910986088,-3.5214520666310407,3.1872477654807208,3.1501716844986043,3.349448928452075,3.2714412582860946,3.2793990915931928
BEXAROTENE,0.3534081797083627,0.26035292805575444,-0.18138293419980242,0.36461604828498634,0.2483222882401161,0.443612970061294,-0.05590992687416735,-0.1602411690341764,-0.25222444524556037,0.28807271643500043,-0.27694594324598515,-0.2570152217476106,-0.3362253393661872,-0.27615745476615927,0.3753407059835916,0.35645216926652606,0.1591104143677859,-0.1134872997877502,-0.454628382248307,-0.5502336042064332,-0.34012466586735474,0.021780127092571475,0.15221196947800358,0.41070111414546295,-0.36800118561624123,0.4389033615914535,0.308344082860947,-0.10279325537236435,0.33742446118421343,-0.3440292758549097,-0.27062633573269695,-0.20581705169850167,-0.4132575611715934,-0.3674068754770319,-0.26309774248925355,0.34007580396298537,-0.2454956850979477,-0.25220144837366265,0.23059028785470365,-0.05494435388252063,0.3073848414041869,0.27298132866710956,0.14881795187274346,0.2835195319081007,0.3790052453302667,0.3196903557921346,0.2284612814602634,0.258152985299899,0.16510166015393846,0.299437379070546,-0.5897448715471587,0.006444114931485608,-0.4165838920806964,0.31067388984170297,0.2547393307364029,0.3759570635544198,0.3594212416769392,0.31807070798094
BLM,0.9980715302802178,0.815558740109377,-0.7743334010649646,1.1009597939682212,0.9649789769089394,1.0736907032032383,-0.6509626039620162,-0.7544330387453264,-1.1726683303351788,1.076095310922915,-0.7820559112627374,-0.9199108110061529,-0.7466461648270881,-0.026481038536600526,0.9739630369701856,1.030812161617767,0.8129811828068407,-0.759492322668904,-0.8903638349078278,-0.3667755236823116,-0.8496959154256866,0.7118325037228554,0.9021683918894051,1.1023695828526896,-0.887134513470527,0.971901294562781,0.7753837237223636,-0.942901590925717,0.9603447958146121,-0.9333549592139957,-1.0039076929406037,-0.9519798826080407,-0.938596176390375,-1.0506229062429802,-0.9474396564608781,0.8855264125300126,-0.798904408794937,-0.9242936040789844,1.1227761148453559,-0.46100078968394387,1.0464133057594796,0.8891818464445191,0.9154947918647124,1.0813042914806645,0.8150181070340278,1.0366996377272741,0.96237318249123,0.8993060217078546,1.0161195514959696,0.9705434532152398,-0.7059254065397077,-0.4993506211677977,-1.1355334285711256,1.105691207810121,1.0667171338688473,0.9382995447073755,1.0000409814763156,1.1117343624899299
BLVRA,1.9524484699773992,1.9808813963474385,-1.8131458134892218,1.969129667108485,2.166705081931282,2.0221203852532716,-2.2806404614969535,-2.044047073703739,-2.0096673054898324,2.1096642134946273,-2.0394413980990125,-1.7794608805740224,-1.8647331200329136,-2.392081373269922,2.126630746964061,2.131376809329401,1.920396067409712,-1.9103310681300234,-1.583117832868962,-2.6303177711571184,-1.934692622136184,2.0920023270009342,2.0517589139623897,1.9229340335732654,-1.8172202277298728,2.0559585293112415,1.784331656921513,-2.284294056730979,2.017095094614425,-2.219482331026354,-1.9573529655609756,-2.0001723501520705,-1.6301982024248627,-2.0693007062165663,-2.148439682922494,2.1527345212899798,-2.0571055088479846,-2.20226870127943,1.9474169373268049,-2.6386408763904443,1.967019148807433,2.0067531703739525,2.096536980986497,2.0436702396675877,2.0708868062712074,1.9128798680417918,2.1606029452733986,2.1130761490136365,2.1061522640374988,2.062610007768611,-2.402815609175402,-1.7871280805563132,-1.666264674766186,1.9034465503118798,2.1007450100554106,2.1093624554268806,1.974101180240006,2.168598326781748
